t_ms,temp_C
178742,32.00
179242,31.00
179742,31.00
180242,31.50
180742,31.50
181242,31.50
181742,31.25
182242,31.25
182742,31.75
183242,31.50
183742,31.50
184242,31.75
184742,31.50
185242,31.50
185742,31.25
186242,31.75
186742,31.50
187242,31.50
187742,31.50
188242,31.50
188742,31.00
189242,31.75
189742,31.75
190242,31.50
190742,31.25
191242,31.00
191742,31.25
192242,31.75
192742,31.75
193242,31.50
